,_api,_json,author,contributors,coordinates,created_at,display_text_range,entities,favorite_count,favorited,full_text,geo,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,metadata,place,possibly_sensitive,retweet_count,retweeted,source,source_url,truncated,user
0,<tweepy.api.API object at 0x0B3FED30>,"{'created_at': 'Mon Nov 19 00:07:43 +0000 2018', 'id': 1064309207464329216, 'id_str': '1064309207464329216', 'full_text': ""Voici une question pour mes amis en France et dans les pays francophones: Pourquoi Macron existe-t-il? Est-ce qu'il sert vraiment un but que vous trouvez acceptable et beaucoup de Français préfèrent Marine Le Pen sans pouvoir l'admettre en public?"", 'truncated': False, 'display_text_range': [0, 247], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'fr', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 1034950794288787457, 'id_str': '1034950794288787457', 'name': 'pianomanhere', 'screen_name': 'pianomanhere', 'location': '', 'description': 'Gay Christian, raging against White genocide.  Fairly far to the political Right (not the National Review crowd).', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 93, 'friends_count': 308, 'listed_count': 0, 'created_at': 'Wed Aug 29 23:47:52 +0000 2018', 'favourites_count': 1502, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1406, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1059991203805097985/rBLd4xPN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1059991203805097985/rBLd4xPN_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'fr'}","User(_api=<tweepy.api.API object at 0x0B3FED30>, _json={'id': 1034950794288787457, 'id_str': '1034950794288787457', 'name': 'pianomanhere', 'screen_name': 'pianomanhere', 'location': '', 'description': 'Gay Christian, raging against White genocide.  Fairly far to the political Right (not the National Review crowd).', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 93, 'friends_count': 308, 'listed_count': 0, 'created_at': 'Wed Aug 29 23:47:52 +0000 2018', 'favourites_count': 1502, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1406, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1059991203805097985/rBLd4xPN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1059991203805097985/rBLd4xPN_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1034950794288787457, id_str='1034950794288787457', name='pianomanhere', screen_name='pianomanhere', location='', description='Gay Christian, raging against White genocide.  Fairly far to the political Right (not the National Review crowd).', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=93, friends_count=308, listed_count=0, created_at=datetime.datetime(2018, 8, 29, 23, 47, 52), favourites_count=1502, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=1406, lang='en', contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1059991203805097985/rBLd4xPN_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1059991203805097985/rBLd4xPN_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,2018-11-19 00:07:43,"[0, 247]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,Voici une question pour mes amis en France et dans les pays francophones: Pourquoi Macron existe-t-il? Est-ce qu'il sert vraiment un but que vous trouvez acceptable et beaucoup de Français préfèrent Marine Le Pen sans pouvoir l'admettre en public?,,1064309207464329216,1064309207464329216,,,,,,False,fr,"{'iso_language_code': 'fr', 'result_type': 'recent'}",,,0,False,Twitter Web Client,http://twitter.com,False,"User(_api=<tweepy.api.API object at 0x0B3FED30>, _json={'id': 1034950794288787457, 'id_str': '1034950794288787457', 'name': 'pianomanhere', 'screen_name': 'pianomanhere', 'location': '', 'description': 'Gay Christian, raging against White genocide.  Fairly far to the political Right (not the National Review crowd).', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 93, 'friends_count': 308, 'listed_count': 0, 'created_at': 'Wed Aug 29 23:47:52 +0000 2018', 'favourites_count': 1502, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 1406, 'lang': 'en', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': 'F5F8FA', 'profile_background_image_url': None, 'profile_background_image_url_https': None, 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1059991203805097985/rBLd4xPN_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1059991203805097985/rBLd4xPN_normal.jpg', 'profile_link_color': '1DA1F2', 'profile_sidebar_border_color': 'C0DEED', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': False, 'default_profile': True, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=1034950794288787457, id_str='1034950794288787457', name='pianomanhere', screen_name='pianomanhere', location='', description='Gay Christian, raging against White genocide.  Fairly far to the political Right (not the National Review crowd).', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=93, friends_count=308, listed_count=0, created_at=datetime.datetime(2018, 8, 29, 23, 47, 52), favourites_count=1502, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=1406, lang='en', contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='F5F8FA', profile_background_image_url=None, profile_background_image_url_https=None, profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1059991203805097985/rBLd4xPN_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1059991203805097985/rBLd4xPN_normal.jpg', profile_link_color='1DA1F2', profile_sidebar_border_color='C0DEED', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=False, default_profile=True, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')"
1,<tweepy.api.API object at 0x0B3FED30>,"{'created_at': 'Mon Nov 19 00:06:52 +0000 2018', 'id': 1064308995123494913, 'id_str': '1064308995123494913', 'full_text': '@ParisPasRose @CapitaineFlam4 @MLP_officiel Sans parler du prénom Marine lui-même : https://t.co/XJMHM7gMIS', 'truncated': False, 'display_text_range': [44, 107], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ParisPasRose', 'name': 'Claire Underwood', 'id': 2270881405, 'id_str': '2270881405', 'indices': [0, 13]}, {'screen_name': 'CapitaineFlam4', 'name': 'Capitaine Flam 🔥🔥🔥 🚀', 'id': 961318288272871425, 'id_str': '961318288272871425', 'indices': [14, 29]}, {'screen_name': 'MLP_officiel', 'name': 'Marine Le Pen', 'id': 217749896, 'id_str': '217749896', 'indices': [30, 43]}], 'urls': [{'url': 'https://t.co/XJMHM7gMIS', 'expanded_url': 'http://madame.lefigaro.fr/prenoms/prenom/fille/marine', 'display_url': 'madame.lefigaro.fr/prenoms/prenom…', 'indices': [84, 107]}]}, 'metadata': {'iso_language_code': 'fr', 'result_type': 'recent'}, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>', 'in_reply_to_status_id': 1064222731846201344, 'in_reply_to_status_id_str': '1064222731846201344', 'in_reply_to_user_id': 2270881405, 'in_reply_to_user_id_str': '2270881405', 'in_reply_to_screen_name': 'ParisPasRose', 'user': {'id': 125313391, 'id_str': '125313391', 'name': 'Alice BEGUET', 'screen_name': 'LISATUE', 'location': 'Avignon', 'description': ""Qd le doigt de la justice pointe la haute finances et les multinationales, l'imbécile regarde le migrant.\nMédias/politique/société. Anarchie mon amour ❤️"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 243, 'friends_count': 398, 'listed_count': 6, 'created_at': 'Mon Mar 22 12:08:46 +0000 2010', 'favourites_count': 4289, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3075, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1841741456/Sans_titre_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1841741456/Sans_titre_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/125313391/1457697365', 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'possibly_sensitive': False, 'lang': 'fr'}","User(_api=<tweepy.api.API object at 0x0B3FED30>, _json={'id': 125313391, 'id_str': '125313391', 'name': 'Alice BEGUET', 'screen_name': 'LISATUE', 'location': 'Avignon', 'description': ""Qd le doigt de la justice pointe la haute finances et les multinationales, l'imbécile regarde le migrant.\nMédias/politique/société. Anarchie mon amour ❤️"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 243, 'friends_count': 398, 'listed_count': 6, 'created_at': 'Mon Mar 22 12:08:46 +0000 2010', 'favourites_count': 4289, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3075, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1841741456/Sans_titre_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1841741456/Sans_titre_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/125313391/1457697365', 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=125313391, id_str='125313391', name='Alice BEGUET', screen_name='LISATUE', location='Avignon', description=""Qd le doigt de la justice pointe la haute finances et les multinationales, l'imbécile regarde le migrant.\nMédias/politique/société. Anarchie mon amour ❤️"", url=None, entities={'description': {'urls': []}}, protected=False, followers_count=243, friends_count=398, listed_count=6, created_at=datetime.datetime(2010, 3, 22, 12, 8, 46), favourites_count=4289, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=3075, lang='fr', contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme2/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme2/bg.gif', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1841741456/Sans_titre_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1841741456/Sans_titre_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/125313391/1457697365', profile_link_color='19CF86', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=False, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,2018-11-19 00:06:52,"[44, 107]","{'hashtags': [], 'symbols': [], 'user_mentions': [{'screen_name': 'ParisPasRose', 'name': 'Claire Underwood', 'id': 2270881405, 'id_str': '2270881405', 'indices': [0, 13]}, {'screen_name': 'CapitaineFlam4', 'name': 'Capitaine Flam 🔥🔥🔥 🚀', 'id': 961318288272871425, 'id_str': '961318288272871425', 'indices': [14, 29]}, {'screen_name': 'MLP_officiel', 'name': 'Marine Le Pen', 'id': 217749896, 'id_str': '217749896', 'indices': [30, 43]}], 'urls': [{'url': 'https://t.co/XJMHM7gMIS', 'expanded_url': 'http://madame.lefigaro.fr/prenoms/prenom/fille/marine', 'display_url': 'madame.lefigaro.fr/prenoms/prenom…', 'indices': [84, 107]}]}",0,False,@ParisPasRose @CapitaineFlam4 @MLP_officiel Sans parler du prénom Marine lui-même : https://t.co/XJMHM7gMIS,,1064308995123494913,1064308995123494913,ParisPasRose,1.0642227318462013e+18,1064222731846201344,2270881405.0,2270881405,False,fr,"{'iso_language_code': 'fr', 'result_type': 'recent'}",,False,0,False,Twitter Lite,https://mobile.twitter.com,False,"User(_api=<tweepy.api.API object at 0x0B3FED30>, _json={'id': 125313391, 'id_str': '125313391', 'name': 'Alice BEGUET', 'screen_name': 'LISATUE', 'location': 'Avignon', 'description': ""Qd le doigt de la justice pointe la haute finances et les multinationales, l'imbécile regarde le migrant.\nMédias/politique/société. Anarchie mon amour ❤️"", 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 243, 'friends_count': 398, 'listed_count': 6, 'created_at': 'Mon Mar 22 12:08:46 +0000 2010', 'favourites_count': 4289, 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'verified': False, 'statuses_count': 3075, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '000000', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme2/bg.gif', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1841741456/Sans_titre_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1841741456/Sans_titre_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/125313391/1457697365', 'profile_link_color': '19CF86', 'profile_sidebar_border_color': '000000', 'profile_sidebar_fill_color': '000000', 'profile_text_color': '000000', 'profile_use_background_image': False, 'has_extended_profile': False, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=125313391, id_str='125313391', name='Alice BEGUET', screen_name='LISATUE', location='Avignon', description=""Qd le doigt de la justice pointe la haute finances et les multinationales, l'imbécile regarde le migrant.\nMédias/politique/société. Anarchie mon amour ❤️"", url=None, entities={'description': {'urls': []}}, protected=False, followers_count=243, friends_count=398, listed_count=6, created_at=datetime.datetime(2010, 3, 22, 12, 8, 46), favourites_count=4289, utc_offset=None, time_zone=None, geo_enabled=False, verified=False, statuses_count=3075, lang='fr', contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='000000', profile_background_image_url='http://abs.twimg.com/images/themes/theme2/bg.gif', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme2/bg.gif', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1841741456/Sans_titre_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1841741456/Sans_titre_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/125313391/1457697365', profile_link_color='19CF86', profile_sidebar_border_color='000000', profile_sidebar_fill_color='000000', profile_text_color='000000', profile_use_background_image=False, has_extended_profile=False, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')"
2,<tweepy.api.API object at 0x0B3FED30>,"{'created_at': 'Mon Nov 19 00:05:06 +0000 2018', 'id': 1064308548040048646, 'id_str': '1064308548040048646', 'full_text': 'ptdr y’a un an de ça jour pr jour on avait fini a noyal centre pr une embrouille apres avoir ete a la scala😐 pr au final rentrer à pied jusqu’à chartres comme des clochards', 'truncated': False, 'display_text_range': [0, 172], 'entities': {'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}, 'metadata': {'iso_language_code': 'fr', 'result_type': 'recent'}, 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_status_id': None, 'in_reply_to_status_id_str': None, 'in_reply_to_user_id': None, 'in_reply_to_user_id_str': None, 'in_reply_to_screen_name': None, 'user': {'id': 2418181816, 'id_str': '2418181816', 'name': 'chouki', 'screen_name': 'bellis_marine', 'location': 'Rennes', 'description': '| IG: maarinebls | @coudertluana |', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 363, 'friends_count': 107, 'listed_count': 3, 'created_at': 'Mon Mar 17 18:24:58 +0000 2014', 'favourites_count': 16574, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 43685, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '030405', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1056668343082668032/Mz3jhbvJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1056668343082668032/Mz3jhbvJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2418181816/1539042563', 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, 'geo': None, 'coordinates': None, 'place': None, 'contributors': None, 'is_quote_status': False, 'retweet_count': 0, 'favorite_count': 0, 'favorited': False, 'retweeted': False, 'lang': 'fr'}","User(_api=<tweepy.api.API object at 0x0B3FED30>, _json={'id': 2418181816, 'id_str': '2418181816', 'name': 'chouki', 'screen_name': 'bellis_marine', 'location': 'Rennes', 'description': '| IG: maarinebls | @coudertluana |', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 363, 'friends_count': 107, 'listed_count': 3, 'created_at': 'Mon Mar 17 18:24:58 +0000 2014', 'favourites_count': 16574, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 43685, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '030405', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1056668343082668032/Mz3jhbvJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1056668343082668032/Mz3jhbvJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2418181816/1539042563', 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=2418181816, id_str='2418181816', name='chouki', screen_name='bellis_marine', location='Rennes', description='| IG: maarinebls | @coudertluana |', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=363, friends_count=107, listed_count=3, created_at=datetime.datetime(2014, 3, 17, 18, 24, 58), favourites_count=16574, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=43685, lang='fr', contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='030405', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1056668343082668032/Mz3jhbvJ_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1056668343082668032/Mz3jhbvJ_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/2418181816/1539042563', profile_link_color='DD2E44', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')",,,2018-11-19 00:05:06,"[0, 172]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': []}",0,False,ptdr y’a un an de ça jour pr jour on avait fini a noyal centre pr une embrouille apres avoir ete a la scala😐 pr au final rentrer à pied jusqu’à chartres comme des clochards,,1064308548040048646,1064308548040048646,,,,,,False,fr,"{'iso_language_code': 'fr', 'result_type': 'recent'}",,,0,False,Twitter for iPhone,http://twitter.com/download/iphone,False,"User(_api=<tweepy.api.API object at 0x0B3FED30>, _json={'id': 2418181816, 'id_str': '2418181816', 'name': 'chouki', 'screen_name': 'bellis_marine', 'location': 'Rennes', 'description': '| IG: maarinebls | @coudertluana |', 'url': None, 'entities': {'description': {'urls': []}}, 'protected': False, 'followers_count': 363, 'friends_count': 107, 'listed_count': 3, 'created_at': 'Mon Mar 17 18:24:58 +0000 2014', 'favourites_count': 16574, 'utc_offset': None, 'time_zone': None, 'geo_enabled': True, 'verified': False, 'statuses_count': 43685, 'lang': 'fr', 'contributors_enabled': False, 'is_translator': False, 'is_translation_enabled': False, 'profile_background_color': '030405', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme1/bg.png', 'profile_background_tile': False, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1056668343082668032/Mz3jhbvJ_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1056668343082668032/Mz3jhbvJ_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/2418181816/1539042563', 'profile_link_color': 'DD2E44', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'DDEEF6', 'profile_text_color': '333333', 'profile_use_background_image': True, 'has_extended_profile': True, 'default_profile': False, 'default_profile_image': False, 'following': False, 'follow_request_sent': False, 'notifications': False, 'translator_type': 'none'}, id=2418181816, id_str='2418181816', name='chouki', screen_name='bellis_marine', location='Rennes', description='| IG: maarinebls | @coudertluana |', url=None, entities={'description': {'urls': []}}, protected=False, followers_count=363, friends_count=107, listed_count=3, created_at=datetime.datetime(2014, 3, 17, 18, 24, 58), favourites_count=16574, utc_offset=None, time_zone=None, geo_enabled=True, verified=False, statuses_count=43685, lang='fr', contributors_enabled=False, is_translator=False, is_translation_enabled=False, profile_background_color='030405', profile_background_image_url='http://abs.twimg.com/images/themes/theme1/bg.png', profile_background_image_url_https='https://abs.twimg.com/images/themes/theme1/bg.png', profile_background_tile=False, profile_image_url='http://pbs.twimg.com/profile_images/1056668343082668032/Mz3jhbvJ_normal.jpg', profile_image_url_https='https://pbs.twimg.com/profile_images/1056668343082668032/Mz3jhbvJ_normal.jpg', profile_banner_url='https://pbs.twimg.com/profile_banners/2418181816/1539042563', profile_link_color='DD2E44', profile_sidebar_border_color='FFFFFF', profile_sidebar_fill_color='DDEEF6', profile_text_color='333333', profile_use_background_image=True, has_extended_profile=True, default_profile=False, default_profile_image=False, following=False, follow_request_sent=False, notifications=False, translator_type='none')"
